datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,sigma,bbp,o2_c,chla_adj,poc,cphyto
2020-03-14 07:03:48,55.9914,-37.6026,186.0,4.405,34.813,-0.00366104040883,0.35244,1.81955,0.00488233836992,1.7,0.06,27.5981285243,0.000488904686417,11.0563588217,0.143724137931,2.91798180228,8.68009330644
2020-03-14 07:03:48,55.9914,-37.6026,188.0,4.399,34.812,-0.00366104040966,0.34888,1.8557,0.00534555832912,1.7,0.07,27.5980050646,0.000468871388781,11.0546161102,0.142189655172,2.20836233338,8.3485946491
2020-03-14 07:03:48,55.9914,-37.6026,190.0,4.396,34.812,-0.00366104041022,0.34354,1.8557,0.00441911841073,1.7,0.08,27.5983496497,0.000453847461053,11.0507833161,0.139887931034,1.67618476542,8.09998795638
2020-03-14 07:03:48,55.9914,-37.6026,192.0,4.394,34.812,-0.00366104041059,0.34532,1.84365,0.00441911841073,1.7,0.05,27.5985854823,0.000466358100216,11.0441668263,0.140655172414,2.11933662586,8.30700629955
2020-03-14 07:03:48,55.9914,-37.6026,194.0,4.397,34.812,-0.00366104041007,0.35066,1.81955,0.00534555832912,1.7,0.05,27.5982780572,0.000448843618603,11.0448630729,0.142956896552,1.49893865817,8.01718745675
2020-03-14 07:03:48,55.9914,-37.6026,196.1,4.395,34.812,-0.00366104041061,0.34176,1.84365,0.00488233836992,1.7,0.06,27.5985148428,0.000463857212623,11.0448630729,0.139120689655,2.03075018553,8.26562315364
2020-03-14 07:03:48,55.9914,-37.6026,198.0,4.39,34.811,-0.00366104041129,0.3382,1.84365,0.00534555832912,1.7,0.05,27.5982810249,0.00046635256749,11.0413823713,0.137586206897,2.11914064564,8.30691474742
2020-03-14 07:03:48,55.9914,-37.6026,200.0,4.386,34.811,-0.00366104041208,0.33642,1.8557,0.00534555832912,1.7,0.05,27.5987337664,0.000453829523311,11.0360246886,0.136818965517,1.67554937472,8.09969113368
2020-03-14 07:03:48,55.9914,-37.6026,202.0,4.377,34.809,-0.00366104041359,0.32574,1.8316,0.00534555832912,1.7,0.05,27.5981394868,0.000508881381968,11.0321301693,0.132215517241,3.62559631206,9.01065534736
2020-03-14 07:03:48,55.9914,-37.6026,204.0,4.372,34.809,-0.00366104041443,0.32218,1.8557,0.00534555832912,1.7,0.05,27.5986987625,0.000463817852222,11.0310177551,0.130681034483,2.02935596141,8.26497184199
